DONATION_ID,DISBURSEMENT_ID,DISBURSEMENT_BATCH_ID,FOUNDATION_ID,FOUNDATION_NAME,PARTNER_ID,PARTNER_NAME,SUBSIDIARY_ID,SUBSIDIARY_NAME,ORGANISATION_ID,ORGANISATION_NAME,ORGANISATION_COUNTRY,FUNDRAISER_ID,MATCHED_FROM_DONATION_ID,PROVIDER,PAYMENT_INTENT_EXTERNAL_ID,SUBSCRIPTION_ID,EXTERNAL_PAYMENT_URL,CREATED_AT,CANCELLED_AT,SETTLED_AT,PAYMENT_INITIATED_AT,PAID_AT,DONATION_TYPE,DONATION_STATUS,COMPLIANCE_STATUS,PAYMENT_METHOD,REASSIGNED_REASON,DONATION_REQUEST_SENT_AT,DONATION_REQUEST_REFERENCE,ACCOUNT_ID,DONATION_CURRENCY,DONATION_AMOUNT,DONATION_AMOUNT_USD,SETTLED_CURRENCY,SETTLED_AMOUNT,SETTLED_AMOUNT_USD,DONATION_REQUEST_CURRENCY,DONATION_REQUEST_AMOUNT,DONATION_FEE_CURRENCY,DONATION_FEE_AMOUNT,DONATION_FEE_AMOUNT_USD,ACTUAL_ORGANISATION_CURRENCY,ATTRIBUTED_ORGANISATION_AMOUNT,ATTRIBUTED_ORGANISATION_AMOUNT_USD,SUBSIDIARY_FEE_CURRENCY,SUBSIDIARY_FEE_AMOUNT
donation_000000D6IUb6N9YRE8wPQ01N9N3qe,disbursement_000000D6oTZREcmo88SJ8i7nnqsHg,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgxUmF1lHjeMxdJXKTg6L,Organisation_Name_5,United Kingdom,fundraiser_000000D6IHAg496hFPrJMyNIYW2UQ,,stripe,pi_3RWdA6JnsAXlefwu1ZktR32e,,,2025-06-05 12:47:22.578 Z,,2025-06-10 00:11:30.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiG5fmmnumnPMzlNR6aeM,EUR,50,67.84259603,GBP,48.35,65.56820271,,,GBP,1.65,2.237591199,GBP,48.35,64.76891385,GBP,1.65
donation_000000Cyado2yd9c31UMICHQ5fww7,disbursement_000000D0q0BczOeannNJ4NxhXAUfV,disbursementbatch_000000D0q0BW7wVlqcD9aI8OnCC4e,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rh9mTcozEipLq4A5dQwX6,Organisation_Name_58,United Kingdom,,,stripe,pi_3QOzkNJnsAXlefwu13sB2ymk,,,2024-11-25 10:44:07.232 Z,,2024-11-28 01:02:54.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiQpIoaWVFgFS71hMRfMY,EUR,400,501.3975942,GBP,388.2,489.508667,,,GBP,11.8,14.87944944,GBP,388.2,479.9939996,GBP,11.8
donation_000000D6m6e226Gn9PAO6bDp2rpYc,disbursement_000000D7KuCXYLXrWt6KyihEA0geX,disbursementbatch_000000D7KuCXYLXrWt6KyihEA0ge8,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgxUmF1lHjeMxdJXKTg6L,Organisation_Name_5,United Kingdom,fundraiser_000000D6IHAg496hFPrJMyNIYW2UQ,,stripe,pi_3RawisJnsAXlefwu19mLONAi,,,2025-06-17 10:27:16.454 Z,,2025-06-20 00:01:48.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiLIC7TQmFUbBPeaHog8c,EUR,20,27.16062359,GBP,19.22,25.84548714,,,GBP,0.78,1.048880331,GBP,19.22,25.91169082,GBP,0.78
donation_000000D6cACtuUFcKa8EEq6YMk96x,disbursement_000000D7KuCXYLXrWt6KyihEA0geV,disbursementbatch_000000D7KuCXYLXrWt6KyihEA0ge8,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgoQ51MN0yDp9vSkWj5dm,Organisation_Name_35,United Kingdom,fundraiser_000000D6c0JOyEVna5fN8pq1zDhhY,,stripe,pi_3RZUtLJnsAXlefwu1UoLIvsK,,,2025-06-13 10:47:43.658 Z,,2025-06-18 00:10:03.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDipq9MGK8IP77MxUTpgDM,EUR,20,27.18461996,GBP,19.22,26.0645481,,,GBP,0.78,1.057770422,GBP,19.22,25.91169082,GBP,0.78
donation_000000D6ceBltDslpjKp9JIZujETD,disbursement_000000D7KuCXYLXrWt6KyihEA0geV,disbursementbatch_000000D7KuCXYLXrWt6KyihEA0ge8,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgoQ51MN0yDp9vSkWj5dm,Organisation_Name_35,United Kingdom,fundraiser_000000D6c0JOyEVna5fN8pq1zDhhY,,stripe,pi_3RZZGDJnsAXlefwu1y6GqDtj,,,2025-06-13 15:12:02.085 Z,,2025-06-18 00:10:03.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiQpIoaWVFgFS71hMRfMY,EUR,50,67.70571376,GBP,48.35,65.56820502,,,GBP,1.65,2.237591278,GBP,48.35,65.18367592,GBP,1.65
donation_000000D6lsNaWCQUAskiuF147Oxfv,disbursement_000000D7KuCXYLXrWt6KyihEA0geV,disbursementbatch_000000D7KuCXYLXrWt6KyihEA0ge8,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgoQ51MN0yDp9vSkWj5dm,Organisation_Name_35,United Kingdom,fundraiser_000000D6c0JOyEVna5fN8pq1zDhhY,,stripe,pi_3Raue0JnsAXlefwu139cTGyt,,,2025-06-17 08:19:09.852 Z,,2025-06-20 00:01:48.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CypPnwg1ny88b7tLWRVfZmF,EUR,50,67.90155897,GBP,48.35,65.01713335,,,GBP,1.65,2.218785316,GBP,48.35,65.18367592,GBP,1.65
donation_000000D5SAhHGyoG3vTrjJ1jJm9rw,disbursement_000000D6Aak4HCjmNdczqw3T6xAov,disbursementbatch_000000D6Aak4HCjmNdczqw3T6xAoK,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgpdZ0vPVx1VUxZ4gQO9d,Organisation_Name_65,United Kingdom,fundraiser_000000D3vKPnp9H1sxWyOTNTu7Nyq,,stripe,pi_3RP0RHJnsAXlefwu0NkV5v2h,,,2025-05-15 11:59:18.690 Z,,2025-05-20 00:27:39.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDi02g1BzFWNxps7G8EP4A,EUR,10,13.33137629,GBP,9.51,12.72615199,,,GBP,0.49,0.6557113012,GBP,9.51,12.87762676,GBP,0.49
donation_000000D5hHeYjnDPchHR2HAZgM9ki,disbursement_000000D6oTZREcmo88SJ8i7nnqsHO,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgms0fMreRvgMbsW96tqD,Organisation_Name_2,United Kingdom,fundraiser_000000D5S8zndXVfGo7DkAGAOQHom,,stripe,pi_3RRCyjJnsAXlefwu0r3RSImX,,,2025-05-21 13:47:24.188 Z,,2025-05-27 00:10:56.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiPAO3UXvOYh1CwsS0RoK,EUR,20,26.82582792,GBP,19.22,26.05853922,,,GBP,0.78,1.057526565,GBP,19.22,25.74681539,GBP,0.78
donation_000000D66Q9INwSdtZ2x4MDsPuP5P,disbursement_000000D6oTZREcmo88SJ8i7nnqsHa,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgpdZ0vPVx1VUxZ4gQO9d,Organisation_Name_65,United Kingdom,fundraiser_000000D3vKPnp9H1sxWyOTNTu7Nyq,,stripe,pi_3RUs5pJnsAXlefwu0nmlU0zH,,,2025-05-31 16:18:22.526 Z,,2025-06-05 00:20:16.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CypPqNdwJofcB7nDClOMCV0,EUR,85,114.3810453,GBP,82.34,111.2928109,,,GBP,2.66,3.597267867,GBP,82.34,110.3013933,GBP,2.66
donation_000000D5hINUlvQUxPfBRnoH77vGd,disbursement_000000D6Aak4HCjmNdczqw3T6xAox,disbursementbatch_000000D6Aak4HCjmNdczqw3T6xAoK,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgxpMbSE9H8pPunRYOZWd,Organisation_Name_119,United Kingdom,,,stripe,pi_3RRD5GJnsAXlefwu1t9qhl5d,,,2025-05-21 13:53:52.867 Z,,2025-05-27 00:10:56.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiPAO3UXvOYh1CwsS0RoK,EUR,50,67.06456979,GBP,48.35,65.55308902,,,GBP,1.65,2.237075427,GBP,48.35,65.4714252,GBP,1.65
donation_000000D6KW2MbpdPhHwLqYqB4QrPI,disbursement_000000D6oTZREcmo88SJ8i7nnqsHg,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgxUmF1lHjeMxdJXKTg6L,Organisation_Name_5,United Kingdom,fundraiser_000000D6IHAg496hFPrJMyNIYW2UQ,,stripe,pi_3RWvRSJnsAXlefwu0ySCpQp1,,,2025-06-06 08:17:52.329 Z,,2025-06-11 00:03:51.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDixFuaa1UzeFDtXxKhCAn,EUR,20,27.13703841,GBP,19.22,25.95963768,,,GBP,0.78,1.053512871,GBP,19.22,25.74681539,GBP,0.78
donation_000000D6IJuScamyIz4PEa9vVQiCi,disbursement_000000D6oTZREcmo88SJ8i7nnqsHg,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C2rgxUmF1lHjeMxdJXKTg6L,Organisation_Name_5,United Kingdom,fundraiser_000000D6IHAg496hFPrJMyNIYW2UQ,,stripe,pi_3RWbbXJnsAXlefwu0za2TDCn,,,2025-06-05 11:05:41.677 Z,,2025-06-10 00:11:30.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDjAl5xwHwxcuRMUpnLlWM,EUR,10,13.51625102,GBP,9.51,12.896662,,,GBP,0.49,0.6644967803,GBP,9.51,12.73944924,GBP,0.49
donation_000000CwNyOMlMC0lJSL60kfjkrA5,disbursement_000000Cx4Qz2ivZWL5CJok0guipqf,disbursementbatch_000000Cx4Qyp01HsQis0qYM5QmEeO,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQiMd2AkxnErozuCqNU,Subsidiary_Name_3,organisation_000000C8xX47QogInOerGw6en9GIS,Organisation_Name_132,United States,,,stripe,pi_3Q54waFdutMgAZnS0rmSuAIE,subscription_000000CwNyOMlMC0lJSL60kfjkrA0,,2024-10-01 12:13:22.809 Z,,2024-10-03 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiMHwuQ6IOtnTthXixv1C,CAD,20,14.78928681,USD,13.63,13.63,,,USD,1.01,1.01,USD,13.63,13.63,CAD,1.361702424
donation_000000CwSRhAvqtKG0MDMo27NPPxF,disbursement_000000Cx4Qz2ivZWL5CJok0guipqR,disbursementbatch_000000Cx4Qyp01HsQis0qYM5QmEeO,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj2Cz4a2hjrhrbvI6U,Subsidiary_Name_6,organisation_000000C6zmVrYqcsAHWK17XteZiQu,Organisation_Name_90,United States,,,stripe,pi_3Q5jM3FdutMgAZnS0NcZt3FX,,,2024-10-03 07:22:25.767 Z,,2024-10-07 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDUv5bwKXGxwZUhAwU2l2u,INR,1000,11.9205093,USD,10.92,10.92,,,USD,0.87,0.87,USD,10.92,10.92,INR,73.0566404
donation_000000D0UPu9cyV9szVyNxu2SXLNc,disbursement_000000D0q0D4CIVHD8VINbidAoOGg,disbursementbatch_000000D0q0CckTvzOPqgREPQCvBvE,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj2Cz4a2hjrhrbvI6U,Subsidiary_Name_6,organisation_000000CCHTHV0icIDnJmhIomYEtvd,Organisation_Name_40,United States,fundraiser_000000D0Mq34JXROux70nfwapMYhE,,stripe,pi_3Qg9rFFdutMgAZnS0IL8fc1b,,,2025-01-11 18:58:44.421 Z,,2025-01-15 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiYLvgGPPUoeSVIFma38T,INR,5000,58.191371,USD,54.32,54.32,,,USD,3.11,3.11,USD,54.32,54.32,INR,268.9586037
donation_000000D2M5n2eRu5KwJbVzbsoGlyz,disbursement_000000D37lzmwqH7kzDdE2awD5YQC,disbursementbatch_000000D37lzSMTqetRjAll71zAea8,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj2Cz4a2hjrhrbvI6U,Subsidiary_Name_6,organisation_000000CvSw6pBpsWmJG2t9h4oNMtn,Organisation_Name_22,United States,fundraiser_000000CxKRO9ilyT3SU4cshcqMvhY,,stripe,pi_3Qx0zdFdutMgAZnS0xAxZfZu,,,2025-02-27 06:55:17.402 Z,,2025-03-03 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDi8SCZ3uIUW8FqnM7IZwa,INR,2000,22.977336,USD,21.29,21.29,,,USD,1.41,1.41,USD,21.29,21.29,INR,123.2795861
donation_000000D3rB6UzpQrwKYJQakOqNvwC,disbursement_000000D4Wee1viIgxuq7TM3e7F3x8,disbursementbatch_000000D4Wedv4G9s0jfxzGELNGlMW,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj2Cz4a2hjrhrbvI6U,Subsidiary_Name_6,organisation_000000C6zh5cJsM6LG1XPZjYzt3mZ,Organisation_Name_93,United States,fundraiser_000000D2LByPUxNryaRWexTR7D8AC,,stripe,pi_3RAa1mFdutMgAZnS1FO45jmI,,,2025-04-05 16:57:36.502 Z,,2025-04-09 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDixhMP9JJiIrAGrAIaOVU,INR,8000,93.904676,USD,87.77,87.77,,,USD,4.83,4.83,USD,87.77,87.77,INR,416.2270312
donation_000000D6vhtVB2h6Oef34eR2M240a,disbursement_000000D7KvEjbSzNy7U7lhHMnZsvu,disbursementbatch_000000D7KvEck0qZ0wJyHbS43baIC,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj2Cz4a2hjrhrbvI6U,Subsidiary_Name_6,organisation_000000C6zju9wgk9cDGnrndGKdm2s,Organisation_Name_72,United States,fundraiser_000000D5mm5EcBzTqoEmebz1wyXfk,,stripe,pi_3RcLT0FdutMgAZnS16k4c5PE,,,2025-06-21 07:04:55.371 Z,,2025-06-25 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiHrU5QdxEA3aCwvz3cMw,INR,300,3.46629249,USD,2.97,2.97,,,USD,0.46,0.46,USD,2.97,2.97,INR,39.55867752
donation_000000CxLUD3cMtVFdnTjl6SOPChn,disbursement_000000CyM1nqUTClcBE91iqPuAWYU,disbursementbatch_000000CyM1nclYv7hotq3XBoQDvKC,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000CvSw6pBpsWmJG2t9h4oNMtn,Organisation_Name_22,United States,fundraiser_000000CxKRO9ilyT3SU4cshcqMvhY,,stripe,pi_3QDkeJFdutMgAZnS0nG7NI9C,,,2024-10-25 10:24:38.868 Z,,2024-10-29 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDifXyBVpSCSb0c4tynX9A,GBP,20,25.94437141,USD,24.15,24.15,,,USD,1.55,1.55,USD,24.15,24.15,GBP,1.192973236
donation_000000D2XN9MxQsQngzIJpdPC0Zu7,disbursement_000000D37lzg5O8Ino3TjwldT7Fkm,disbursementbatch_000000D37lzSMTqetRjAll71zAea8,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C6zh5cJsM6LG1XPZjYzt3mZ,Organisation_Name_93,United States,fundraiser_000000D2LByPUxNryaRWexTR7D8AC,,stripe,pi_3QyeuOFdutMgAZnS0R8fLzgZ,,,2025-03-03 19:46:17.036 Z,,2025-03-05 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDifXyBVpSCSb0c4tynX9A,GBP,20,25.31965643,USD,23.63,23.63,,,USD,1.53,1.53,USD,23.63,23.63,GBP,1.200805356
donation_000000D4XCYcNgFcLWMr1iMzhoC7t,disbursement_000000D4skO7z5qO7V17vQ3v5bYIu,disbursementbatch_000000D4skO17dhZAJqyRKEcLdFf0,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000CCHTHV0icIDnJmhIomYEtvd,Organisation_Name_40,United States,fundraiser_000000D3XKHPMHdPOBqaaOMfwsX0i,,stripe,pi_3RGhiCFdutMgAZnS0on7akuV,,,2025-04-22 14:28:54.219 Z,,2025-04-24 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiQpIoaWVFgFS71hMRfMY,GBP,300,401.4397739,USD,377.42,377.42,,,USD,19.76,19.76,USD,377.42,377.42,GBP,14.85675654
donation_000000D6XC3sCgB1EbWfZmrcVBQtr,disbursement_000000D6oSwG1tbozvu8urvXJGdjI,disbursementbatch_000000D6oSw9ART02kjzQm6EZIL5M,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C6zju9wgk9cDGnrndGKdm2s,Organisation_Name_72,United States,fundraiser_000000D5mm5EcBzTqoEmebz1wyXfk,,stripe,pi_3RYlzEFdutMgAZnS0okqY6qA,,,2025-06-11 10:35:00.530 Z,,2025-06-13 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDiIrFBNhW8DyLqmeBZMTK,GBP,20,27.01315055,USD,25.13,25.13,,,USD,1.6,1.6,USD,25.13,25.13,GBP,1.177136191
donation_000000D6Ww2WKAqbJc99zXbKwTvbn,disbursement_000000D6oT7eph4WXwLuJ7QvgjdXy,disbursementbatch_000000D6oT7XyEvhalBkp1bcwlKts,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C6zmZBQStWngQuZwMxtkhwv,Organisation_Name_62,United States,fundraiser_000000D6VyyfkkYomDH4LA8guAIW8,,stripe,pi_3RYjeTFdutMgAZnS1vtLz9Gk,,,2025-06-11 08:06:33.768 Z,,2025-06-13 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDifXyBVpSCSb0c4tynX9A,GBP,20,27.01315055,USD,25.1,25.1,,,USD,1.6,1.6,USD,25.1,25.1,GBP,1.177136191
donation_000000D7fV7brUjIufvXHL4BFy5ul,disbursement_000000D811uoYleP6UBLkbrR8h55m,disbursementbatch_000000D811uhhJVa9J1CGW28OimVU,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQj551MGyv5JB5b2Pa4,Subsidiary_Name_1,organisation_000000C6zkKwaXB2bmtpKXsPm0JWs,Organisation_Name_7,United States,fundraiser_000000D7fV5423SOxXA17B2ECbCSm,,stripe,pi_3Rj1DaFdutMgAZnS1Gv1TUSj,,,2025-07-09 16:52:15.335 Z,,2025-07-11 00:00:00.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDj8lZzuKmlKihwBnr1m9i,GBP,50,67.89971252,USD,63.64,63.64,,,USD,3.59,3.59,USD,63.64,63.64,GBP,2.643999455
donation_000000D1KpID1JkGTHfnEiPbJPoPd,disbursement_000000D2046d9jiyFTGlyJxL7N4hn,disbursementbatch_000000D2046d9jiyFTGlyJxL7N4hk,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQjhgnwNtUG07IN0ahM,Subsidiary_Name_5,organisation_000000CDyML85ueQGyKRCP3aHUYfR,Organisation_Name_104,Germany,,,stripe,pi_3QnnNaJnsAXlefwu1fx2VYgN,subscription_000000CwOjRmQ605ZoPDAkpTqIUiG,,2025-02-01 20:33:30.881 Z,,2025-02-06 00:10:33.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDhsjm3nkFdZrnfVJC2cTe,EUR,50,51.83602255,EUR,47.25,49.21669157,,,EUR,2.75,2.86446353,EUR,47.25,51.28621619,EUR,2.75
donation_000000CxGA9XlOjDS49EXQ742mLaN,disbursement_000000D07CdxN4v3XvAbLmqtACEJr,disbursementbatch_000000D07CdxN4v3XvAbLmqtACEIC,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQjhgnwNtUG07IN0ahM,Subsidiary_Name_5,organisation_000000CDyNtCRu9mnGTEVzHxtgkGJ,Organisation_Name_76,Germany,,,stripe,pi_3QCyYEJnsAXlefwu1epXVRxY,,,2024-10-23 07:01:28.608 Z,,2024-10-28 01:12:54.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDibELBd39i0S0aPLpGNxc,EUR,10,10.81618835,EUR,9.21,9.947936971,,,EUR,0.79,0.8548672438,EUR,9.21,9.558402595,EUR,0.79
donation_000000D6IKum0K8bVw46CsLycZhsy,disbursement_000000D6oTZREcmo88SJ8i7nnqsHe,disbursementbatch_000000D6oTZKNAdzAxI9ecIV3sZge,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCJsFXyzCjKluHzd2I76,Subsidiary_Name_2,organisation_000000C2rgxUmF1lHjeMxdJXKTg6L,Organisation_Name_5,United Kingdom,fundraiser_000000D6IHAg496hFPrJMyNIYW2UQ,,stripe,pi_3RWbkcJnsAXlefwu0gWnUJFt,,,2025-06-05 11:15:40.416 Z,,2025-06-10 00:11:27.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDhg7UMdVwOaxzmxyIJqE6,EUR,50,56.92296344,EUR,47.25,53.95005141,,,EUR,2.75,3.139950082,GBP,40.2882,54.84371472,EUR,2.75
donation_000000D4uEN1dm3Fton9D38YFdo5E,disbursement_000000D5blSklepYQ8R11Zx7e93BJ,disbursementbatch_000000D5blSklepYQ8R11Zx7e939k,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CBRzAHRM9WxOQCLvDOxYEIC,Partner_Name_1,subsidiary_000000CwBmCQjhgnwNtUG07IN0ahM,Subsidiary_Name_5,organisation_000000CDyML85ueQGyKRCP3aHUYfR,Organisation_Name_104,Germany,,,stripe,pi_3RK3mUJnsAXlefwu0Hnrv5wg,subscription_000000CwOjRmQ605ZoPDAkpTqIUiG,,2025-05-01 20:32:35.124 Z,,2025-05-07 00:06:01.000 Z,,,hosted,unable_to_pay,pass,unable_to_pay,,,,account_000000CvDhsjm3nkFdZrnfVJC2cTe,EUR,50,56.61744095,EUR,47.25,53.53985585,,,EUR,2.75,3.116076267,EUR,47.25,54.00986687,EUR,2.75
